stage,metric,value
validation_L,gx_ram_kb,261324.0
validation_L,gx_ram_kb_std,0.0
validation_L,gx_checks,3
validation_L,gx_failed,0
validation_L,gx_repeats,5
validation_L,soda_sec,0.59
validation_L,soda_sec_std,0.03
validation_L,soda_cpu,0.32
validation_L,soda_cpu_std,0.64
validation_L,soda_ram_kb,261324.0
validation_L,soda_ram_kb_std,0.0
validation_L,soda_checks,3
validation_L,soda_failed,0
validation_L,soda_repeats,5
validation_L,deequ_sec,0.885
validation_L,deequ_sec_std,0.015
validation_L,deequ_cpu,0.68
validation_L,deequ_cpu_std,0.556
validation_L,deequ_ram_kb,261324.0
validation_L,deequ_ram_kb_std,0.0
validation_L,deequ_checks,5
validation_L,deequ_failed,0
validation_L,deequ_repeats,5
mutation_1_validation_E,gx_sec,0.563
mutation_1_validation_E,gx_sec_std,0.076
mutation_1_validation_E,gx_cpu,3.18
mutation_1_validation_E,gx_cpu_std,1.089
mutation_1_validation_E,gx_ram_kb,268932.0
mutation_1_validation_E,gx_ram_kb_std,457.947
mutation_1_validation_E,gx_checks,15
mutation_1_validation_E,gx_failed,5
mutation_1_validation_E,gx_repeats,5
mutation_1_validation_E,soda_sec,0.238
mutation_1_validation_E,soda_sec_std,0.013
mutation_1_validation_E,soda_cpu,2.46
mutation_1_validation_E,soda_cpu_std,2.016
mutation_1_validation_E,soda_ram_kb,268420.0
mutation_1_validation_E,soda_ram_kb_std,0.0
mutation_1_validation_E,soda_checks,7
mutation_1_validation_E,soda_failed,2
mutation_1_validation_E,soda_repeats,5
mutation_1_validation_E,deequ_sec,0.57
mutation_1_validation_E,deequ_sec_std,0.034
mutation_1_validation_E,deequ_cpu,2.76
mutation_1_validation_E,deequ_cpu_std,1.218
mutation_1_validation_E,deequ_ram_kb,268420.0
mutation_1_validation_E,deequ_ram_kb_std,0.0
mutation_1_validation_E,deequ_checks,17
mutation_1_validation_E,deequ_failed,5
mutation_1_validation_E,deequ_repeats,5
mutation_1_validation_T,gx_sec,0.717
mutation_1_validation_T,gx_sec_std,0.027
mutation_1_validation_T,gx_cpu,2.22
mutation_1_validation_T,gx_cpu_std,0.714
mutation_1_validation_T,gx_ram_kb,268420.0
mutation_1_validation_T,gx_ram_kb_std,0.0
mutation_1_validation_T,gx_checks,19
mutation_1_validation_T,gx_failed,6
mutation_1_validation_T,gx_repeats,5
mutation_1_validation_T,soda_sec,0.243
mutation_1_validation_T,soda_sec_std,0.041
mutation_1_validation_T,soda_cpu,1.58
mutation_1_validation_T,soda_cpu_std,2.008
mutation_1_validation_T,soda_ram_kb,268420.0
mutation_1_validation_T,soda_ram_kb_std,0.0
mutation_1_validation_T,soda_checks,5
mutation_1_validation_T,soda_failed,3
mutation_1_validation_T,soda_repeats,5
mutation_1_validation_T,sql_sec,0.283
mutation_1_validation_T,sql_sec_std,0.011
mutation_1_validation_T,sql_cpu,2.9
mutation_1_validation_T,sql_cpu_std,2.7
mutation_1_validation_T,sql_ram_kb,268420.0
mutation_1_validation_T,sql_ram_kb_std,0.0
mutation_1_validation_T,sql_checks,7
mutation_1_validation_T,sql_failed,5
mutation_1_validation_T,sql_repeats,5
mutation_1_validation_T,deequ_sec,0.38
mutation_1_validation_T,deequ_sec_std,0.037
mutation_1_validation_T,deequ_cpu,2.66
mutation_1_validation_T,deequ_cpu_std,0.242
mutation_1_validation_T,deequ_ram_kb,268420.0
mutation_1_validation_T,deequ_ram_kb_std,0.0
mutation_1_validation_T,deequ_checks,10
mutation_1_validation_T,deequ_failed,5
mutation_1_validation_T,deequ_repeats,5
mutation_1_validation_L,gx_sec,0.103
mutation_1_validation_L,gx_sec_std,0.009
mutation_1_validation_L,gx_cpu,3.56
mutation_1_validation_L,gx_cpu_std,4.364
mutation_1_validation_L,gx_ram_kb,268420.0
mutation_1_validation_L,gx_ram_kb_std,0.0
mutation_1_validation_L,gx_checks,3
mutation_1_validation_L,gx_failed,1
mutation_1_validation_L,gx_repeats,5
mutation_1_validation_L,soda_sec,0.103
mutation_1_validation_L,soda_sec_std,0.01
mutation_1_validation_L,soda_cpu,2.12
mutation_1_validation_L,soda_cpu_std,4.24
mutation_1_validation_L,soda_ram_kb,268420.0
mutation_1_validation_L,soda_ram_kb_std,0.0
mutation_1_validation_L,soda_checks,3
mutation_1_validation_L,soda_failed,0
mutation_1_validation_L,soda_repeats,5
mutation_1_validation_L,deequ_sec,0.155
mutation_1_validation_L,deequ_sec_std,0.014
mutation_1_validation_L,deequ_cpu,3.84
mutation_1_validation_L,deequ_cpu_std,3.175
mutation_1_validation_L,deequ_ram_kb,268420.0
mutation_1_validation_L,deequ_ram_kb_std,0.0
mutation_1_validation_L,deequ_checks,5
mutation_1_validation_L,deequ_failed,0
mutation_1_validation_L,deequ_repeats,5
mutation_2_validation_E,gx_sec,0.5
mutation_2_validation_E,gx_sec_std,0.026
mutation_2_validation_E,gx_cpu,2.76
mutation_2_validation_E,gx_cpu_std,2.038
mutation_2_validation_E,gx_ram_kb,269932.0
mutation_2_validation_E,gx_ram_kb_std,0.0
mutation_2_validation_E,gx_checks,15
mutation_2_validation_E,gx_failed,2
mutation_2_validation_E,gx_repeats,5
mutation_2_validation_E,soda_sec,0.235
mutation_2_validation_E,soda_sec_std,0.017
mutation_2_validation_E,soda_cpu,2.66
mutation_2_validation_E,soda_cpu_std,2.187
mutation_2_validation_E,soda_ram_kb,269932.0
mutation_2_validation_E,soda_ram_kb_std,0.0
mutation_2_validation_E,soda_checks,7
mutation_2_validation_E,soda_failed,0
mutation_2_validation_E,soda_repeats,5
mutation_2_validation_E,deequ_sec,0.567
mutation_2_validation_E,deequ_sec_std,0.041
mutation_2_validation_E,deequ_cpu,3.18
mutation_2_validation_E,deequ_cpu_std,0.778
mutation_2_validation_E,deequ_ram_kb,269932.0
mutation_2_validation_E,deequ_ram_kb_std,0.0
mutation_2_validation_E,deequ_checks,17
mutation_2_validation_E,deequ_failed,1
mutation_2_validation_E,deequ_repeats,5
mutation_2_validation_T,gx_sec,0.676
mutation_2_validation_T,gx_sec_std,0.038
mutation_2_validation_T,gx_cpu,2.66
mutation_2_validation_T,gx_cpu_std,0.546
mutation_2_validation_T,gx_ram_kb,269932.0
mutation_2_validation_T,gx_ram_kb_std,0.0
mutation_2_validation_T,gx_checks,19
mutation_2_validation_T,gx_failed,3
mutation_2_validation_T,gx_repeats,5
mutation_2_validation_T,soda_sec,0.243
mutation_2_validation_T,soda_sec_std,0.035
mutation_2_validation_T,soda_cpu,2.66
mutation_2_validation_T,soda_cpu_std,2.205
mutation_2_validation_T,soda_ram_kb,269932.0
mutation_2_validation_T,soda_ram_kb_std,0.0
mutation_2_validation_T,soda_checks,5
mutation_2_validation_T,soda_failed,1
mutation_2_validation_T,soda_repeats,5
mutation_2_validation_T,sql_sec,0.288
mutation_2_validation_T,sql_sec_std,0.031
mutation_2_validation_T,sql_cpu,3.02
mutation_2_validation_T,sql_cpu_std,2.84
mutation_2_validation_T,sql_ram_kb,269932.0
mutation_2_validation_T,sql_ram_kb_std,0.0
mutation_2_validation_T,sql_checks,7
mutation_2_validation_T,sql_failed,2
mutation_2_validation_T,sql_repeats,5
mutation_2_validation_T,deequ_sec,0.374
mutation_2_validation_T,deequ_sec_std,0.013
mutation_2_validation_T,deequ_cpu,2.64
mutation_2_validation_T,deequ_cpu_std,1.676
mutation_2_validation_T,deequ_ram_kb,269932.0
mutation_2_validation_T,deequ_ram_kb_std,0.0
mutation_2_validation_T,deequ_checks,10
mutation_2_validation_T,deequ_failed,3
mutation_2_validation_T,deequ_repeats,5
mutation_2_validation_L,gx_sec,0.105
mutation_2_validation_L,gx_sec_std,0.015
mutation_2_validation_L,gx_cpu,0.0
mutation_2_validation_L,gx_cpu_std,0.0
mutation_2_validation_L,gx_ram_kb,269932.0
mutation_2_validation_L,gx_ram_kb_std,0.0
mutation_2_validation_L,gx_checks,3
mutation_2_validation_L,gx_failed,0
mutation_2_validation_L,gx_repeats,5
mutation_2_validation_L,soda_sec,0.108
mutation_2_validation_L,soda_sec_std,0.016
mutation_2_validation_L,soda_cpu,3.84
mutation_2_validation_L,soda_cpu_std,7.68
mutation_2_validation_L,soda_ram_kb,269932.0
mutation_2_validation_L,soda_ram_kb_std,0.0
mutation_2_validation_L,soda_checks,3
mutation_2_validation_L,soda_failed,0
mutation_2_validation_L,soda_repeats,5
mutation_2_validation_L,deequ_sec,0.151
mutation_2_validation_L,deequ_sec_std,0.009
mutation_2_validation_L,deequ_cpu,2.74
mutation_2_validation_L,deequ_cpu_std,3.356
mutation_2_validation_L,deequ_ram_kb,269932.0
mutation_2_validation_L,deequ_ram_kb_std,0.0
mutation_2_validation_L,deequ_checks,5
mutation_2_validation_L,deequ_failed,0
mutation_2_validation_L,deequ_repeats,5
mutation_3_validation_E,gx_sec,0.505
mutation_3_validation_E,gx_sec_std,0.026
mutation_3_validation_E,gx_cpu,2.78
mutation_3_validation_E,gx_cpu_std,0.966
mutation_3_validation_E,gx_ram_kb,270996.0
mutation_3_validation_E,gx_ram_kb_std,0.0
mutation_3_validation_E,gx_checks,15
mutation_3_validation_E,gx_failed,4
mutation_3_validation_E,gx_repeats,5
mutation_3_validation_E,soda_sec,0.218
mutation_3_validation_E,soda_sec_std,0.02
mutation_3_validation_E,soda_cpu,2.78
mutation_3_validation_E,soda_cpu_std,2.282
mutation_3_validation_E,soda_ram_kb,270996.0
mutation_3_validation_E,soda_ram_kb_std,0.0
mutation_3_validation_E,soda_checks,7
mutation_3_validation_E,soda_failed,1
mutation_3_validation_E,soda_repeats,5
mutation_3_validation_E,deequ_sec,0.512
mutation_3_validation_E,deequ_sec_std,0.014
mutation_3_validation_E,deequ_cpu,3.12
mutation_3_validation_E,deequ_cpu_std,0.92
mutation_3_validation_E,deequ_ram_kb,270996.0
mutation_3_validation_E,deequ_ram_kb_std,0.0
mutation_3_validation_E,deequ_checks,17
mutation_3_validation_E,deequ_failed,2
mutation_3_validation_E,deequ_repeats,5
mutation_3_validation_T,gx_sec,0.652
mutation_3_validation_T,gx_sec_std,0.02
mutation_3_validation_T,gx_cpu,2.76
mutation_3_validation_T,gx_cpu_std,0.585
mutation_3_validation_T,gx_ram_kb,270996.0
mutation_3_validation_T,gx_ram_kb_std,0.0
mutation_3_validation_T,gx_checks,19
mutation_3_validation_T,gx_failed,5
mutation_3_validation_T,gx_repeats,5
mutation_3_validation_T,soda_sec,0.226
mutation_3_validation_T,soda_sec_std,0.016
mutation_3_validation_T,soda_cpu,2.8
mutation_3_validation_T,soda_cpu_std,2.292
mutation_3_validation_T,soda_ram_kb,270996.0
mutation_3_validation_T,soda_ram_kb_std,0.0
mutation_3_validation_T,soda_checks,5
mutation_3_validation_T,soda_failed,1
mutation_3_validation_T,soda_repeats,5
mutation_3_validation_T,sql_sec,0.279
mutation_3_validation_T,sql_sec_std,0.038
mutation_3_validation_T,sql_cpu,2.34
mutation_3_validation_T,sql_cpu_std,3.228
mutation_3_validation_T,sql_ram_kb,270996.0
mutation_3_validation_T,sql_ram_kb_std,0.0
mutation_3_validation_T,sql_checks,7
mutation_3_validation_T,sql_failed,2
mutation_3_validation_T,sql_repeats,5
mutation_3_validation_T,deequ_sec,0.361
mutation_3_validation_T,deequ_sec_std,0.02
mutation_3_validation_T,deequ_cpu,2.7
mutation_3_validation_T,deequ_cpu_std,1.709
mutation_3_validation_T,deequ_ram_kb,270996.0
mutation_3_validation_T,deequ_ram_kb_std,0.0
mutation_3_validation_T,deequ_checks,10
mutation_3_validation_T,deequ_failed,2
mutation_3_validation_T,deequ_repeats,5
mutation_3_validation_L,gx_sec,0.106
mutation_3_validation_L,gx_sec_std,0.016
mutation_3_validation_L,gx_cpu,3.58
mutation_3_validation_L,gx_cpu_std,4.467
mutation_3_validation_L,gx_ram_kb,270996.0
mutation_3_validation_L,gx_ram_kb_std,0.0
mutation_3_validation_L,gx_checks,3
mutation_3_validation_L,gx_failed,1
mutation_3_validation_L,gx_repeats,5
mutation_3_validation_L,soda_sec,0.093
mutation_3_validation_L,soda_sec_std,0.003
mutation_3_validation_L,soda_cpu,2.16
mutation_3_validation_L,soda_cpu_std,4.32
mutation_3_validation_L,soda_ram_kb,270996.0
mutation_3_validation_L,soda_ram_kb_std,0.0
mutation_3_validation_L,soda_checks,3
mutation_3_validation_L,soda_failed,1
mutation_3_validation_L,soda_repeats,5
mutation_3_validation_L,deequ_sec,0.156
mutation_3_validation_L,deequ_sec_std,0.013
mutation_3_validation_L,deequ_cpu,2.74
mutation_3_validation_L,deequ_cpu_std,5.48
mutation_3_validation_L,deequ_ram_kb,270996.0
mutation_3_validation_L,deequ_ram_kb_std,0.0
mutation_3_validation_L,deequ_checks,5
mutation_3_validation_L,deequ_failed,1
mutation_3_validation_L,deequ_repeats,5
mutation_4_validation_E,gx_sec,0.518
mutation_4_validation_E,gx_sec_std,0.048
mutation_4_validation_E,gx_cpu,2.7
mutation_4_validation_E,gx_cpu_std,0.938
mutation_4_validation_E,gx_ram_kb,271564.0
mutation_4_validation_E,gx_ram_kb_std,0.0
mutation_4_validation_E,gx_checks,15
mutation_4_validation_E,gx_failed,5
mutation_4_validation_E,gx_repeats,5
mutation_4_validation_E,soda_sec,0.243
mutation_4_validation_E,soda_sec_std,0.015
mutation_4_validation_E,soda_cpu,2.46
mutation_4_validation_E,soda_cpu_std,2.01
mutation_4_validation_E,soda_ram_kb,271564.0
mutation_4_validation_E,soda_ram_kb_std,0.0
mutation_4_validation_E,soda_checks,7
mutation_4_validation_E,soda_failed,2
mutation_4_validation_E,soda_repeats,5
mutation_4_validation_E,deequ_sec,0.537
mutation_4_validation_E,deequ_sec_std,0.024
mutation_4_validation_E,deequ_cpu,3.34
mutation_4_validation_E,deequ_cpu_std,1.356
mutation_4_validation_E,deequ_ram_kb,271564.0
mutation_4_validation_E,deequ_ram_kb_std,0.0
mutation_4_validation_E,deequ_checks,17
mutation_4_validation_E,deequ_failed,5
mutation_4_validation_E,deequ_repeats,5
mutation_4_validation_T,gx_sec,0.636
mutation_4_validation_T,gx_sec_std,0.011
mutation_4_validation_T,gx_cpu,2.54
mutation_4_validation_T,gx_cpu_std,1.296
mutation_4_validation_T,gx_ram_kb,271564.0
mutation_4_validation_T,gx_ram_kb_std,0.0
mutation_4_validation_T,gx_checks,19
mutation_4_validation_T,gx_failed,6
mutation_4_validation_T,gx_repeats,5
mutation_4_validation_T,soda_sec,0.217
mutation_4_validation_T,soda_sec_std,0.023
mutation_4_validation_T,soda_cpu,2.9
mutation_4_validation_T,soda_cpu_std,4.104
mutation_4_validation_T,soda_ram_kb,271564.0
mutation_4_validation_T,soda_ram_kb_std,0.0
mutation_4_validation_T,soda_checks,5
mutation_4_validation_T,soda_failed,3
mutation_4_validation_T,soda_repeats,5
mutation_4_validation_T,sql_sec,0.267
mutation_4_validation_T,sql_sec_std,0.012
mutation_4_validation_T,sql_cpu,2.28
mutation_4_validation_T,sql_cpu_std,1.869
mutation_4_validation_T,sql_ram_kb,271564.0
mutation_4_validation_T,sql_ram_kb_std,0.0
mutation_4_validation_T,sql_checks,7
mutation_4_validation_T,sql_failed,5
mutation_4_validation_T,sql_repeats,5
mutation_4_validation_T,deequ_sec,0.355
mutation_4_validation_T,deequ_sec_std,0.014
mutation_4_validation_T,deequ_cpu,2.8
mutation_4_validation_T,deequ_cpu_std,0.126
mutation_4_validation_T,deequ_ram_kb,271564.0
mutation_4_validation_T,deequ_ram_kb_std,0.0
mutation_4_validation_T,deequ_checks,10
mutation_4_validation_T,deequ_failed,5
mutation_4_validation_T,deequ_repeats,5
mutation_4_validation_L,gx_sec,0.104
mutation_4_validation_L,gx_sec_std,0.008
mutation_4_validation_L,gx_cpu,3.84
mutation_4_validation_L,gx_cpu_std,4.73
mutation_4_validation_L,gx_ram_kb,271564.0
mutation_4_validation_L,gx_ram_kb_std,0.0
mutation_4_validation_L,gx_checks,3
mutation_4_validation_L,gx_failed,1
mutation_4_validation_L,gx_repeats,5
mutation_4_validation_L,soda_sec,0.103
mutation_4_validation_L,soda_sec_std,0.009
mutation_4_validation_L,soda_cpu,1.68
mutation_4_validation_L,soda_cpu_std,3.36
mutation_4_validation_L,soda_ram_kb,271564.0
mutation_4_validation_L,soda_ram_kb_std,0.0
mutation_4_validation_L,soda_checks,3
mutation_4_validation_L,soda_failed,0
mutation_4_validation_L,soda_repeats,5
mutation_4_validation_L,deequ_sec,0.146
mutation_4_validation_L,deequ_sec_std,0.017
mutation_4_validation_L,deequ_cpu,2.94
mutation_4_validation_L,deequ_cpu_std,3.604
mutation_4_validation_L,deequ_ram_kb,271564.0
mutation_4_validation_L,deequ_ram_kb_std,0.0
mutation_4_validation_L,deequ_checks,5
mutation_4_validation_L,deequ_failed,0
mutation_4_validation_L,deequ_repeats,5
mutation_5_validation_E,gx_sec,0.514
mutation_5_validation_E,gx_sec_std,0.066
mutation_5_validation_E,gx_cpu,2.8
mutation_5_validation_E,gx_cpu_std,1.056
mutation_5_validation_E,gx_ram_kb,271564.0
mutation_5_validation_E,gx_ram_kb_std,0.0
mutation_5_validation_E,gx_checks,15
mutation_5_validation_E,gx_failed,2
mutation_5_validation_E,gx_repeats,5
mutation_5_validation_E,soda_sec,0.215
mutation_5_validation_E,soda_sec_std,0.006
mutation_5_validation_E,soda_cpu,2.84
mutation_5_validation_E,soda_cpu_std,2.323
mutation_5_validation_E,soda_ram_kb,271564.0
mutation_5_validation_E,soda_ram_kb_std,0.0
mutation_5_validation_E,soda_checks,7
mutation_5_validation_E,soda_failed,1
mutation_5_validation_E,soda_repeats,5
mutation_5_validation_E,deequ_sec,0.544
mutation_5_validation_E,deequ_sec_std,0.024
mutation_5_validation_E,deequ_cpu,2.58
mutation_5_validation_E,deequ_cpu_std,0.922
mutation_5_validation_E,deequ_ram_kb,271564.0
mutation_5_validation_E,deequ_ram_kb_std,0.0
mutation_5_validation_E,deequ_checks,17
mutation_5_validation_E,deequ_failed,2
mutation_5_validation_E,deequ_repeats,5
mutation_5_validation_T,gx_sec,0.66
mutation_5_validation_T,gx_sec_std,0.025
mutation_5_validation_T,gx_cpu,2.74
mutation_5_validation_T,gx_cpu_std,0.582
mutation_5_validation_T,gx_ram_kb,271564.0
mutation_5_validation_T,gx_ram_kb_std,0.0
mutation_5_validation_T,gx_checks,19
mutation_5_validation_T,gx_failed,3
mutation_5_validation_T,gx_repeats,5
mutation_5_validation_T,soda_sec,0.239
mutation_5_validation_T,soda_sec_std,0.034
mutation_5_validation_T,soda_cpu,2.42
mutation_5_validation_T,soda_cpu_std,3.405
mutation_5_validation_T,soda_ram_kb,271564.0
mutation_5_validation_T,soda_ram_kb_std,0.0
mutation_5_validation_T,soda_checks,5
mutation_5_validation_T,soda_failed,1
mutation_5_validation_T,soda_repeats,5
mutation_5_validation_T,sql_sec,0.296
mutation_5_validation_T,sql_sec_std,0.058
mutation_5_validation_T,sql_cpu,2.02
mutation_5_validation_T,sql_cpu_std,1.727
mutation_5_validation_T,sql_ram_kb,271564.0
mutation_5_validation_T,sql_ram_kb_std,0.0
mutation_5_validation_T,sql_checks,7
mutation_5_validation_T,sql_failed,2
mutation_5_validation_T,sql_repeats,5
mutation_5_validation_T,deequ_sec,0.357
mutation_5_validation_T,deequ_sec_std,0.018
mutation_5_validation_T,deequ_cpu,2.2
mutation_5_validation_T,deequ_cpu_std,2.697
mutation_5_validation_T,deequ_ram_kb,271564.0
mutation_5_validation_T,deequ_ram_kb_std,0.0
mutation_5_validation_T,deequ_checks,10
mutation_5_validation_T,deequ_failed,3
mutation_5_validation_T,deequ_repeats,5
mutation_5_validation_L,gx_sec,0.11
mutation_5_validation_L,gx_sec_std,0.015
mutation_5_validation_L,gx_cpu,3.74
mutation_5_validation_L,gx_cpu_std,4.728
mutation_5_validation_L,gx_ram_kb,271564.0
mutation_5_validation_L,gx_ram_kb_std,0.0
mutation_5_validation_L,gx_checks,3
mutation_5_validation_L,gx_failed,0
mutation_5_validation_L,gx_repeats,5
mutation_5_validation_L,soda_sec,0.103
mutation_5_validation_L,soda_sec_std,0.017
mutation_5_validation_L,soda_cpu,2.04
mutation_5_validation_L,soda_cpu_std,4.08
mutation_5_validation_L,soda_ram_kb,271564.0
mutation_5_validation_L,soda_ram_kb_std,0.0
mutation_5_validation_L,soda_checks,3
mutation_5_validation_L,soda_failed,0
mutation_5_validation_L,soda_repeats,5
mutation_5_validation_L,deequ_sec,0.147
mutation_5_validation_L,deequ_sec_std,0.015
mutation_5_validation_L,deequ_cpu,3.9
mutation_5_validation_L,deequ_cpu_std,3.217
mutation_5_validation_L,deequ_ram_kb,271564.0
mutation_5_validation_L,deequ_ram_kb_std,0.0
mutation_5_validation_L,deequ_checks,5
mutation_5_validation_L,deequ_failed,0
mutation_5_validation_L,deequ_repeats,5
mutation_6_validation_E,gx_sec,0.498
mutation_6_validation_E,gx_sec_std,0.025
mutation_6_validation_E,gx_cpu,3.18
mutation_6_validation_E,gx_cpu_std,1.418
mutation_6_validation_E,gx_ram_kb,271564.0
mutation_6_validation_E,gx_ram_kb_std,0.0
mutation_6_validation_E,gx_checks,15
mutation_6_validation_E,gx_failed,4
mutation_6_validation_E,gx_repeats,5
mutation_6_validation_E,soda_sec,0.23
mutation_6_validation_E,soda_sec_std,0.009
mutation_6_validation_E,soda_cpu,2.58
mutation_6_validation_E,soda_cpu_std,2.11
mutation_6_validation_E,soda_ram_kb,271564.0
mutation_6_validation_E,soda_ram_kb_std,0.0
mutation_6_validation_E,soda_checks,7
mutation_6_validation_E,soda_failed,2
mutation_6_validation_E,soda_repeats,5
mutation_6_validation_E,deequ_sec,0.499
mutation_6_validation_E,deequ_sec_std,0.022
mutation_6_validation_E,deequ_cpu,3.22
mutation_6_validation_E,deequ_cpu_std,1.05
mutation_6_validation_E,deequ_ram_kb,271564.0
mutation_6_validation_E,deequ_ram_kb_std,0.0
mutation_6_validation_E,deequ_checks,17
mutation_6_validation_E,deequ_failed,3
mutation_6_validation_E,deequ_repeats,5
mutation_6_validation_T,gx_sec,0.636
mutation_6_validation_T,gx_sec_std,0.014
mutation_6_validation_T,gx_cpu,2.5
mutation_6_validation_T,gx_cpu_std,1.226
mutation_6_validation_T,gx_ram_kb,271564.0
mutation_6_validation_T,gx_ram_kb_std,0.0
mutation_6_validation_T,gx_checks,19
mutation_6_validation_T,gx_failed,5
mutation_6_validation_T,gx_repeats,5
mutation_6_validation_T,soda_sec,0.22
mutation_6_validation_T,soda_sec_std,0.017
mutation_6_validation_T,soda_cpu,2.78
mutation_6_validation_T,soda_cpu_std,2.3
mutation_6_validation_T,soda_ram_kb,271564.0
mutation_6_validation_T,soda_ram_kb_std,0.0
mutation_6_validation_T,soda_checks,5
mutation_6_validation_T,soda_failed,1
mutation_6_validation_T,soda_repeats,5
mutation_6_validation_T,sql_sec,0.268
mutation_6_validation_T,sql_sec_std,0.024
mutation_6_validation_T,sql_cpu,2.48
mutation_6_validation_T,sql_cpu_std,3.29
mutation_6_validation_T,sql_ram_kb,271564.0
mutation_6_validation_T,sql_ram_kb_std,0.0
mutation_6_validation_T,sql_checks,7
mutation_6_validation_T,sql_failed,2
mutation_6_validation_T,sql_repeats,5
mutation_6_validation_T,deequ_sec,0.356
mutation_6_validation_T,deequ_sec_std,0.018
mutation_6_validation_T,deequ_cpu,2.82
mutation_6_validation_T,deequ_cpu_std,2.464
mutation_6_validation_T,deequ_ram_kb,271564.0
mutation_6_validation_T,deequ_ram_kb_std,0.0
mutation_6_validation_T,deequ_checks,10
mutation_6_validation_T,deequ_failed,2
mutation_6_validation_T,deequ_repeats,5
mutation_6_validation_L,gx_sec,0.107
mutation_6_validation_L,gx_sec_std,0.01
mutation_6_validation_L,gx_cpu,1.7
mutation_6_validation_L,gx_cpu_std,3.4
mutation_6_validation_L,gx_ram_kb,271564.0
mutation_6_validation_L,gx_ram_kb_std,0.0
mutation_6_validation_L,gx_checks,3
mutation_6_validation_L,gx_failed,1
mutation_6_validation_L,gx_repeats,5
mutation_6_validation_L,soda_sec,0.1
mutation_6_validation_L,soda_sec_std,0.002
mutation_6_validation_L,soda_cpu,3.98
mutation_6_validation_L,soda_cpu_std,7.96
mutation_6_validation_L,soda_ram_kb,271564.0
mutation_6_validation_L,soda_ram_kb_std,0.0
mutation_6_validation_L,soda_checks,3
mutation_6_validation_L,soda_failed,1
mutation_6_validation_L,soda_repeats,5
mutation_6_validation_L,deequ_sec,0.147
mutation_6_validation_L,deequ_sec_std,0.017
mutation_6_validation_L,deequ_cpu,3.9
mutation_6_validation_L,deequ_cpu_std,3.224
mutation_6_validation_L,deequ_ram_kb,271564.0
mutation_6_validation_L,deequ_ram_kb_std,0.0
mutation_6_validation_L,deequ_checks,5
mutation_6_validation_L,deequ_failed,1
mutation_6_validation_L,deequ_repeats,5
mutation_7_validation_E,gx_sec,0.495
mutation_7_validation_E,gx_sec_std,0.052
mutation_7_validation_E,gx_cpu,3.2
mutation_7_validation_E,gx_cpu_std,0.927
mutation_7_validation_E,gx_ram_kb,272708.0
mutation_7_validation_E,gx_ram_kb_std,0.0
mutation_7_validation_E,gx_checks,15
mutation_7_validation_E,gx_failed,5
mutation_7_validation_E,gx_repeats,5
mutation_7_validation_E,soda_sec,0.222
mutation_7_validation_E,soda_sec_std,0.016
mutation_7_validation_E,soda_cpu,3.42
mutation_7_validation_E,soda_cpu_std,3.188
mutation_7_validation_E,soda_ram_kb,272708.0
mutation_7_validation_E,soda_ram_kb_std,0.0
